speed_knots,ais_gap_hours,spoofed_identity,proximity_meters,in_mpa_zone,coral_reef_proximity,benthic_sensitivity,iuu_label
7.303616213380454,8,1,3428.792196693398,0,4766.069370826747,8.705382597951942,1
9.159046082342293,24,0,1665.6185049578164,1,3599.033550873401,1.8931389842771291,1
11.401749605425898,8,0,287.6453524528445,0,4651.524362284124,1.8164879447304778,1
19.62939903482534,0,0,1872.735629829004,1,2642.6639866281066,3.3642592930174176,0
4.991844553958994,2,0,4722.520670558046,0,1301.9323312177667,8.872894562985941,0
12.85586096034029,2,1,3210.463314506298,0,273.60516495996274,2.1601232656614906,1
14.810364221551062,0,0,3359.0383475926988,0,3633.163408904414,7.479971223647016,0
1.1612603179999432,2,0,3163.249357420011,0,615.3019600476152,1.910490576517929,0
15.18862129753596,0,0,998.9657341023868,0,1520.8478900771163,6.608240683730428,0
4.263103092182289,0,0,2094.5776511908894,0,2667.029830340648,4.204605692072303,0
1.626289824631988,0,0,3755.9442928247745,0,2826.438773020941,8.100225666692804,0
23.72213843133333,0,1,511.35762327802996,1,3006.9101529658087,3.1032140394282726,1
24.140800826863984,0,0,1392.8746165681127,0,839.6140984450062,6.752816464509639,0
20.209933702911528,1,0,1385.2139467869388,1,1904.8896500600272,3.1211428111829647,0
7.6153442293342675,0,0,2162.9345433345575,1,3089.7991933136636,7.4229425480093845,0
2.441802850159597,1,0,4901.941861006215,1,4849.396134522586,8.863102311046738,0
17.105825662803923,0,0,342.1752206856906,0,3640.8793771214464,2.14121619214084,0
11.003812343490033,0,0,2595.911466931072,0,4613.7927478988495,8.79936119735953,0
3.050955871119471,0,1,900.9265866509912,1,3813.4381709877434,6.3421772897286814,1
12.379422752781755,1,0,4853.5293443216715,0,2962.667674773078,2.1439944178032158,0
0.8597130278804599,0,0,570.9510061136837,0,968.1966119903593,4.847876698237409,0
22.73301005196955,1,0,2020.9870067961483,0,3336.76140294364,2.447742641365881,0
6.469499540000423,2,1,3690.735499248858,0,3120.664034139936,7.303130999799126,1
16.56305710884955,1,0,3524.2493679970894,0,3016.3211605817596,7.8298132097615465,0
7.792776902235274,0,0,2116.5295412851915,0,2454.0314812613215,1.9521686824551905,0
13.00170052944527,0,0,1735.8882189238275,0,2647.9964539064854,5.5552586742517995,0
13.667756983581992,2,0,1991.0738308715886,1,1678.8682103193394,8.331625504233255,0
4.621361388138176,0,0,1325.0599344774032,0,2601.370336285093,9.425467373958968,0
24.239615694113965,2,0,1030.638028840465,1,995.8039693356064,5.62166080067593,0
19.378320584027865,0,0,2417.7832893066557,0,4027.8202428282802,9.552513012502663,0
23.487473539104727,8,0,1346.3261115576986,1,937.027003946552,5.821200734104268,1
22.37068376069122,1,1,1440.8710161617644,0,433.9817865484374,4.547714451399171,1
14.947499470277128,24,0,3285.4965370554123,1,2186.8676715222155,8.633828156976058,1
23.046855875577922,0,0,4842.843971840962,0,3294.9541231352487,5.436844394122802,0
2.2123125512979875,1,0,3020.1678167940786,1,2194.206956418371,5.247122595080707,0
4.89957156047863,0,0,389.51243798950657,0,1391.00311843703,5.412812404688455,0
1.1306822227634516,0,0,382.54015120106453,1,2795.2742076132995,8.621065016827709,0
8.133258269081608,1,0,4757.358988123602,1,1741.5416537068777,8.48747387519247,0
9.71693224223705,2,0,1489.9674975851315,0,4665.009773731899,4.631679931961901,0
6.783725794347398,24,0,464.8745954819648,0,4613.999246621825,3.9996987388347254,1
20.718437728798232,1,0,2997.227712816156,1,2516.8353816607564,5.427352216352164,0
8.918833167339733,0,0,3120.1256475598793,0,1646.14113015111,6.154952587633981,0
7.023362742184519,0,0,3244.2815764928473,1,3688.290745643629,3.1450348956519725,0
13.567402078956212,1,0,1340.6731291484189,0,193.19758798050253,8.145595762440315,0
3.523105624369066,0,0,80.4778676513028,0,2379.09734015782,5.378344891591806,0
20.054924518850992,0,0,4825.251770425087,1,1688.2537374089643,4.0064099357796366,0
1.8637660919942705,0,0,1258.210763227057,0,4603.474066661748,1.9613889366759154,0
24.67217341501293,0,0,3381.7513088224746,1,69.89510609068589,3.1496064436324622,0
19.306119232416435,0,0,3534.616200044154,0,2768.546229834562,9.543530545803854,0
4.96789203835431,0,0,3051.987048312031,0,3705.911269522464,3.7458971813757396,0
0.13805292809005998,0,0,1567.972434097173,0,2430.2397577449656,2.519733604303318,0
20.386535711370854,0,1,1359.1257875515084,0,436.1611205119811,5.146055124894938,1
17.67143359619043,24,1,2990.353072100002,0,4862.582336239232,3.763789690242238,1
18.225179201024684,0,1,4331.147689890399,0,2594.8720525667286,1.3164332524407474,1
19.281758667148644,0,0,4733.934975972361,0,3074.789359151867,3.9083069555147554,0
1.8511162933522591,1,0,533.9994929967694,0,1190.6828157104615,5.896977615455217,0
8.961643213606814,0,1,778.3689199256106,1,2422.655444682951,5.965411348179702,1
2.896726488128243,8,0,4723.957612621482,0,2151.455964872026,4.209030290591999,1
21.577585646889837,1,0,3683.993465532289,0,383.73025158989884,5.025724806273406,0
15.582453170688948,0,0,4415.554155024716,0,539.7401642018615,9.689661264112898,0
8.27245062131623,0,0,1017.1500075060391,0,4188.987872897685,4.396136295072805,0
1.588958757150591,2,1,2939.9914261914623,0,1206.7015615108853,3.324041319339847,1
7.774558042891555,8,0,3507.1922741152807,0,982.8417747781664,3.191203396600841,1
8.129583050668677,0,0,3402.158867807628,0,2529.508141738195,5.119881514337207,0
18.240154458451602,1,0,2043.7176958791572,0,3846.0481854989393,7.835681338452496,0
15.938936783880328,0,0,81.89748399808585,0,319.1131277091497,2.8538936576962586,0
22.180318564408164,24,0,2916.7156537372944,1,2888.2715189948967,7.383665144266913,1
11.805373129048732,0,0,1269.2421882021458,0,604.8601097744611,1.1903484101447466,0
2.9898561484575428,8,0,2254.0199594837372,0,191.9406436198361,4.770396801855514,1
17.831119680574876,1,1,4788.117170343668,0,273.19232128946476,7.982785586825082,1
19.019626215422434,1,0,1998.1814116239614,0,4172.478899960122,4.048596601969883,0
14.031929939237406,0,0,4199.809025288811,1,598.6826933040272,6.073633913008595,0
19.274179498864026,0,0,946.7603257175094,0,235.30530841733682,2.844813095433197,0
12.344889909109769,0,0,3363.940187635019,0,2195.120436843132,7.677958520135551,0
13.068320734549852,0,0,4885.149737422523,0,4221.527424990703,1.4705119294188367,0
10.68852545896374,0,0,513.9560388603193,0,1319.4177986816167,8.672883803879504,0
0.6354781686023797,1,0,46.5581114248241,0,2114.3459614543226,2.7837674777950134,0
2.697285674832611,0,0,2170.7460491999086,0,209.2134374931186,8.869582285374976,0
0.7857296421683563,0,1,467.66428784157915,0,2250.9017855330308,4.172763171704656,1
15.91026028159451,24,0,3743.1798266327755,0,2892.289272379297,7.5041521702703795,1
7.858899526908167,2,0,4573.170575923552,0,2858.8261982232025,3.873027680075696,0
12.71426727911757,8,0,2172.9347586802505,0,1668.809193950082,9.153205041111828,1
22.689161848152324,24,0,1297.2646525664277,0,1584.5105715090463,2.1397341296653694,1
6.232305728721873,0,0,2174.844578438016,0,542.0518584936234,2.6066781034533886,0
10.259573075890744,0,1,3618.621850160755,1,1840.3236200248791,5.437271126429221,1
18.888778463576216,1,1,50.22553709395304,0,506.4783976760936,1.7374459513433151,1
5.719954137290562,1,0,2949.3226774760624,1,3835.3137641131375,2.7638216623158574,0
1.9244977457198247,0,1,3068.3919660124584,0,4831.708745763447,9.49389743990813,1
7.2437863228442,2,0,3190.252793245198,0,4850.671538766867,9.788406950330984,0
4.030532181350111,0,0,1213.9002895044816,0,4326.704785883216,4.386333963973797,0
23.242441308564327,0,0,3571.693353273743,0,3007.9528252046994,9.30957418912542,0
20.203009489110425,0,1,461.50047422722315,0,3507.319829246961,5.903422081060886,1
15.835093912760586,0,0,1000.3553306516701,0,1433.1769553752663,3.4276821928639034,0
21.78651475469294,0,0,4387.9628830391375,0,3157.544396661377,7.321588489725388,0
20.091801922477863,0,0,3694.922137879199,1,2283.6912517049886,6.930116259173714,0
4.664251472150896,2,0,73.65904228666953,0,2415.266525486893,9.9021278719786,0
22.313974962249443,0,0,1245.639420547152,0,3791.3050362720383,3.3854255866835494,0
13.483556047891268,0,1,1075.960382550857,0,1416.7725944302856,7.048535523955619,1
20.186003879101563,2,0,1357.677608544678,0,1597.0176623556542,1.468213795265022,0
22.40228249808733,24,0,1241.5610525480326,0,4623.962537731897,2.0228143482704746,1
7.950086874296597,2,1,317.31884723551445,0,290.5592313063515,1.0352653745598395,1
2.751298113191919,2,0,2297.4078804011174,1,2433.3151490825685,9.995146129537058,0
5.698379063548542,1,1,3665.003706556895,1,4564.87599403523,8.220463274327301,1
10.677694715656408,0,0,3035.6249649635947,0,3055.7114090126033,8.080507132601866,0
20.45036914806233,0,0,3365.9939846474085,0,2736.571300318539,5.587534677593617,0
21.518264581408587,0,0,410.3401467885146,1,1256.2234543544826,3.7006037461489596,0
0.17380326327976758,0,1,4757.696097333052,0,1722.9446904315969,2.3613785601640833,1
12.768682564439143,0,0,4193.266710045909,0,4261.7215948654175,3.562072649618173,0
10.435275078719474,1,0,4026.426140885835,0,2800.498477524606,4.383740997362252,0
5.552695261768256,0,0,4115.804106183628,0,2578.5635468463315,7.8067908728226465,0
2.99663418334207,0,0,4663.888988123143,0,506.90277056474434,5.856956100128372,0
8.4403792850907,0,0,2723.54856073792,0,89.98050071106438,1.697352638999344,0
23.57274259781298,1,0,1005.4086792487914,0,4818.789091548375,1.16226108063021,0
8.080073300518881,0,1,3085.834121223443,0,1891.1609747613397,1.9209896158065685,1
12.969765543584153,2,0,3715.693060871355,0,3020.0331798765264,4.694488423276415,0
17.575473972379445,0,0,3690.8973798033567,0,407.7782152045521,9.398736253441164,0
9.09074005948235,0,0,2609.6378757135662,0,3418.7402857580023,6.7366223308829944,0
24.294552068024018,0,1,346.9513030712224,0,4663.507876442745,8.216433098879637,1
24.061182373552782,2,0,1858.7091274584884,0,2882.569612457124,5.197371350540937,0
6.294557395634104,0,0,4604.22920927447,0,639.3154586532987,4.254994748755385,0
12.431212647309636,1,0,2924.322304238343,0,2912.790422092649,1.9756033544496046,0
7.5219577454192414,0,0,2693.9680565622884,1,3834.0725933922154,8.883397199675844,0
7.1210123594366905,0,0,1347.9233043390566,1,2038.0185175043532,8.048440261251125,0
0.9221736838633199,2,0,1845.4023549833116,0,4400.390362227925,2.513062878379526,0
15.239108349497421,1,0,4477.25371532008,0,3246.9279372532487,5.610345074886345,0
12.566975580721538,1,0,3333.9829223965444,0,4497.252102263121,5.386373271291204,0
1.2869687812497337,2,0,3937.9981986279026,0,3121.291503124213,6.625823974178758,0
6.9661616059152855,2,0,2274.4553882229375,1,665.1269803040728,9.51568204592135,0
22.706647149166344,1,0,3153.0848611835086,0,1555.3616384148936,6.217942975862317,0
5.98904726667431,2,0,1245.6761256723216,0,1016.95679177976,5.861955401007568,0
3.6223718022805773,1,0,3528.776847266014,0,4545.044223607143,1.4529063964119755,0
12.236319006939075,1,0,2140.8686618481697,0,3804.3963357645384,1.5661672841622154,0
24.641261352765017,1,0,2215.514846499654,0,3385.2278608609304,2.6861211219411,0
6.05138178778751,1,0,3248.3650112615237,0,1511.8219349617923,1.2922369452257345,0
16.803388685146963,0,0,4681.721704237289,0,928.3834125305655,7.690176060130112,0
19.04049038321794,2,0,324.7117013100615,1,3784.69092906467,7.509972735945668,0
5.940938599809992,2,0,4124.592470548303,1,2376.0481499366074,2.2245061098847865,0
18.20540871529649,0,0,1465.4536365089045,0,1136.6898652316393,8.524710107157528,0
9.19457831798133,2,0,2222.377675259357,0,3086.9436710447226,2.3930743136150077,0
15.807645764839487,0,0,114.45707723116973,0,211.26592217087537,3.7105802829762293,0
15.838242769022367,0,0,1508.7251587823937,0,1637.589568099985,3.240792092452285,0
13.394367101868962,1,0,2515.6430569375016,0,2348.0994030097618,4.35076388715743,0
2.2572442513602073,0,0,285.5995063504579,0,748.3120872059352,3.291973893009657,0
20.88256238973095,2,1,2458.02316826891,0,4923.425843178289,5.400558337946069,1
8.019501624293396,2,0,4635.917591147844,0,1053.395849302175,4.666670932192169,0
4.662962759996356,0,0,531.4391244484871,0,660.4621189158951,9.879125417013938,0
1.019378538869098,0,0,3823.381436737144,0,1025.639020695613,1.503337151154031,0
14.772323579706045,0,0,2051.3069116130832,0,3847.615054467024,2.2796323874861644,0
16.93910904605706,1,0,3277.5927040490683,0,2133.2732397664954,1.4754330451774225,0
0.4146957231964038,24,0,1304.8818069362205,1,2831.4255393651647,6.632570754841382,1
12.802326457482025,1,0,801.6638513940846,0,114.83569336194012,1.4905834967234761,0
5.662394379948449,0,1,806.510758284776,0,181.81222978083963,8.52795763638511,1
16.129319760236246,1,0,357.1072684875075,1,2234.669493636811,5.60744767613735,0
4.359160725124786,0,0,932.3052909817089,1,4085.1096635761014,5.743068621233803,0
17.273443452561647,1,0,3322.7758280198964,0,4427.342004750751,6.054350569409748,0
9.668383657513434,0,0,4409.0446061583225,1,442.6657723022447,2.5373233567558966,0
23.418249718418362,1,0,4071.557799527853,0,2696.431879484104,2.7792127280303878,0
3.4380236036498313,0,0,3427.245877823048,0,4567.01613453356,3.8693559058570424,0
8.526658776256463,24,0,556.6071577384579,0,1945.984044445453,6.341467742396663,1
2.836838031014727,0,0,1449.4912942482695,0,4149.533498827559,2.891059983461931,0
23.11734045696407,1,0,1552.4853422357326,0,677.1413154531866,2.046985544199351,0
21.933483834524527,8,0,1253.5349472561181,0,4677.618503442315,9.73105197776589,1
6.44854069287889,0,0,2577.453270250067,0,3759.6023544812,1.1978363332866062,0
16.499601150854478,8,1,2680.0913053239647,0,4707.258620006639,8.224276648024194,1
20.430555005030396,1,1,1787.6454459796955,0,3386.319995427007,8.092316346175199,1
13.880020289986557,0,0,1772.1768478884978,0,1823.3856206771407,3.674927024605864,0
13.241264458900162,0,0,4143.635211540876,0,4691.524050898365,2.2206395440658206,0
6.046307272511292,1,0,3947.51777735683,0,1385.0782137828005,2.3106578203488106,0
2.3275691951474804,0,0,1542.4401792453245,1,1667.5408850880453,7.276884555134733,0
22.430393948833167,0,1,4569.37327714693,1,3507.0340058286843,6.785259319775563,1
22.51045142908326,0,0,4764.311009927517,0,3828.9283346316774,8.04471106826248,0
15.827536431831698,1,0,1637.0789974400539,0,4647.723384407278,9.437330551591941,0
8.475744776217518,0,0,1775.352619221309,0,1031.9640211904853,7.227346269399328,0
8.730239365316523,2,0,2530.6425963426846,0,3992.0101957439274,2.402663828962991,0
18.148891971755983,24,0,4705.8984586056995,0,3695.3448064508475,3.190983550888696,1
22.42775649881443,24,1,4382.2155685458465,0,328.3348357054534,8.579743577858032,1
22.177160606627933,1,0,517.326973105031,0,1942.2434746389326,2.883754682507877,0
19.496888646440595,0,0,1966.690062640724,0,1420.999630729892,1.6527008525903328,0
16.050791153857194,1,1,2769.0890928001104,1,1529.4072175266117,7.329520486380254,1
2.1034991248762207,0,0,2518.1467003949424,0,4914.904928977957,4.6227371994112785,0
4.040717852365344,0,0,973.3460243447789,0,3217.45929326484,9.280360472913133,0
22.463854713176982,0,0,4294.7897719849325,1,3591.2040273895627,6.8522956398429535,0
15.160726491489749,0,0,3386.3192110692025,0,4883.322010201896,1.8137708001249466,0
0.2299262904157412,1,1,4190.3523323847585,0,1892.236894463617,9.530709105282947,1
2.5367885716508027,1,0,4294.527575350614,0,4011.1824405795014,3.327015372762213,0
16.587544227701397,0,1,3743.0374890603703,0,2178.3095068894318,4.034912413656572,1
0.12653959615546717,0,0,2198.856953242338,0,4348.973022356749,4.620343723151878,0
4.020201285437467,24,1,3054.6810413020457,0,911.4811311434029,1.4610186676388193,1
13.718344734164653,0,0,806.025203568117,0,4738.954023550755,5.468638800075444,0
17.29737994231733,0,0,3369.858860287164,0,1101.6708249702895,2.1098664196776302,0
16.299031487565014,0,0,900.3700124177074,0,1637.8403298348483,4.608732940195166,0
5.606732736513995,1,1,3471.278204598233,0,3783.399248192835,4.156388091928759,1
17.8044805336884,1,0,1151.8428129660736,0,1974.8381564113795,7.95556075083853,0
5.931227187420002,0,0,592.1687442503487,1,3044.974770064569,8.22853460469458,0
8.134992453981694,0,0,830.5960282640724,0,2228.4217703364484,2.380715941501792,0
18.662285127950604,1,0,14.950715419255989,0,3714.425986078011,4.298960686413036,0
16.240822476180366,1,1,3595.1043911783836,0,1149.3729493193682,4.360178449286485,1
21.23058526235445,0,0,3663.3432400466036,0,301.70535631201625,2.3626939954247654,0
16.440322307508584,24,0,2577.092082816731,0,1506.6476933906006,8.186081545460715,1
14.207715083386791,0,0,811.0071912716415,0,2376.800237693467,7.36505495501881,0
2.341869195702312,0,0,422.35391586589526,1,848.420060441466,2.7134360766733128,0
9.192895076485838,8,0,100.54918735424862,1,1780.4384753853794,4.300497177344191,1
6.630059192043136,0,0,832.9121439412775,0,2005.915261284907,1.952245223708628,0
6.099741084477089,1,0,4454.823397240818,0,296.385300004485,6.6538593738373955,0
24.32526386881114,0,0,1211.4765242999003,0,2920.7031684391804,2.092347320937577,0
9.82744311666901,0,0,1774.5852794499922,0,4422.873705576725,9.87340751762426,0
22.301163879427833,24,0,531.2006949842593,0,767.1971356357316,8.026138672190761,1
15.778465649931572,0,0,1115.6947172171106,0,2993.061986873555,4.512146946255956,0
19.87028258854121,2,0,2598.5267310471245,0,3327.048632505123,6.2070753905141896,0
12.565927327629803,0,0,3040.7246520627846,0,2102.480055292249,9.20207634594768,0
14.422597115658977,0,1,1230.5348092602242,0,3508.476960947707,5.986893523562435,1
12.312942345471598,0,1,293.37213532946043,1,2059.55040202015,2.5704863775815965,1
4.881074694951113,1,0,1958.2091812913563,0,2528.1400670074004,4.408330200230434,0
18.06130288153763,0,0,1174.8458377770392,0,46.691692326590626,8.588303785267708,0
7.019309061021395,2,1,1101.6718465328606,0,3461.683369532097,6.797917143906561,1
0.607899160786346,0,0,4799.514699553709,1,3310.099967934175,6.856519459004203,0
16.136807397679195,24,0,3083.4209271989916,0,201.62037785845936,8.801393371196403,1
4.427766985176223,0,0,2786.607823644619,0,1847.5680359017142,9.045757517162542,0
23.51146460882286,2,0,2081.796642098993,0,4895.368885550421,9.278133146014927,0
23.848214425064683,1,0,2147.5769454835704,0,2109.4754472173977,1.853642739278405,0
22.871609755511212,1,0,2706.820494171214,1,2514.7075716078903,5.897134017667908,0
9.25396750638611,2,1,3483.666886145356,0,4550.551489216996,7.664585690964867,1
0.3864154132216857,1,1,3512.219750428238,0,3589.1367605701244,7.812341606143124,1
23.207964064693133,1,0,862.6110689887206,1,2914.5299543098754,6.460445817730035,0
10.704603707932858,0,0,2503.0631966227515,0,3991.0453598919516,2.5010860166530673,0
24.16637047609174,0,0,2062.7306846953393,0,4323.187669615307,8.17678498547498,0
24.09049942723132,8,0,4353.2821965155745,0,2289.8714779689617,7.481002001634511,1
21.325236386684,1,0,3158.9375114857903,1,2380.7907410098587,1.7752219439413266,0
7.361222301739642,1,0,2664.857811747829,0,1936.3941689026606,5.174288422069386,0
9.627443215048132,0,1,581.3962376836922,0,4833.863638692118,2.565796595696232,1
21.278416787921422,0,0,3030.16125717044,0,3488.8596089088483,4.037293411416747,0
7.923050128906942,0,0,590.433508872766,0,425.2831003782807,1.1627298298511688,0
4.237318667152312,1,1,1689.3468449509317,0,4316.168520331962,4.6029688156968245,1
13.920031561458753,0,0,718.4956142475877,0,2407.9941047729776,5.948892290405894,0
23.403869354019523,0,0,3461.907866886723,1,353.08199304821244,6.576243335443781,0
17.400744916874324,0,0,1035.2293086115822,0,2753.089103264922,6.971413106158391,0
14.251529252234125,0,0,1962.3375690741898,0,2091.6497520887533,8.52662181792214,0
2.4294123442692133,0,0,4478.895514205799,0,4389.969530264498,2.9391661654815704,0
15.375180667479244,0,0,1025.5603350778565,0,1027.933072010843,2.0843364019462114,0
24.75134625260658,1,0,2541.4862944741017,1,4134.058401365993,8.663834547081331,0
3.5021003809131006,0,1,2099.26194752428,0,2792.866569015409,2.409515334033849,1
12.958241309093419,0,0,95.52958502342001,0,282.50541303521055,9.772840732025758,0
21.934326798198885,0,0,3964.8267772962,0,4859.508053614169,8.582844064587732,0
18.51921544385511,0,0,349.88430204142566,0,2567.9500680749675,5.507889453006392,0
17.4253935248817,0,0,2373.9038297798834,0,1461.4755026155967,9.832792824298227,0
17.56210209967773,0,0,2805.588083220055,0,2352.340141526398,1.876390561972038,0
8.98727878049388,1,0,3143.9901507898626,1,4290.71033975227,3.727591850575915,0
7.339796106612334,0,0,3444.7149883928387,1,1531.4665906814669,6.744019735365503,0
20.23402888696284,1,0,1270.0955556959618,0,971.4552184686346,4.150061816258608,0
20.25283486697952,2,0,54.84398940895462,1,654.0655221850984,9.355352967827127,0
21.676807964502594,1,0,3618.6010934627852,0,1496.3183979671542,1.590634793600358,0
22.83101381391178,0,0,2680.604713741155,0,3902.439954329817,5.944706488548681,0
12.783559971523445,0,1,4181.4079275202075,0,2363.415562324356,6.31779640655603,1
12.53790736717999,0,0,4107.834872688968,0,1145.1332024307644,6.874553113995017,0
19.95737947416938,0,0,4217.414208100477,0,839.2631480526485,3.30099600998633,0
16.24909826944413,24,0,2428.047826597803,0,1670.3200877867916,4.2810978476787795,1
17.549171931442583,0,0,1671.473837205144,0,4700.2226206996875,8.593124766984799,0
19.894816735902527,0,0,3958.833221943893,0,1721.7032958242216,2.7544849207314384,0
22.25013354543916,1,0,2259.2140945811284,0,4940.739139013631,8.441810624560258,0
8.449878921288395,1,0,921.2937710351554,0,2431.2999742691272,6.063898806124682,0
9.3895738159986,0,0,4275.595227709564,0,904.0279522678529,7.859687600746739,0
2.349548496021725,0,0,4413.386584477875,0,4456.789058049612,7.422466296371244,0
14.45700352490435,0,0,2334.2172319201495,0,2307.1733119427863,2.867603458463911,0
0.8985568449185521,0,0,383.12013791238843,0,3551.260004087577,6.119314627904856,0
11.639950453311505,0,1,1942.1913191350716,1,4918.720800213668,8.809508375245832,1
13.566115867689415,0,0,4018.6706090157036,0,260.37499809667025,4.8890461312173645,0
7.16353130320711,0,0,4509.361272588412,0,492.50585333996,9.69931693200985,0
14.770831514225268,0,0,1021.3463487754913,1,3605.0791398991532,5.069935900915462,0
0.7625062484762357,0,0,339.53319206623127,0,1416.3067664444052,2.285070730010962,0
0.9337047187303604,0,0,4387.365513398529,0,929.6639707809943,4.504912120699059,0
20.565014016491457,0,0,1950.077670199482,0,206.4157803004502,9.565321657514835,0
9.004766035281571,1,0,2711.0960165164784,1,119.01509281114701,3.877487644058688,0
3.1765128162971195,2,0,4840.488731193541,0,3874.6831595677563,8.812883438803565,0
13.056081501370109,0,0,337.4908159315432,0,680.8228025740544,8.931256135137009,0
19.249838827465272,0,0,3243.348447223217,0,2343.925873696043,4.151678718987649,0
5.395525687421079,0,0,375.15658576146103,0,3033.42510774562,1.749318922455689,0
15.572261895475007,1,0,1880.4672976901693,0,2147.475484838543,7.521021182429364,0
2.1336866248442,1,0,4020.0536532412666,0,145.2621951578032,3.8036106911258742,0
1.2920430292151925,0,0,2170.193802614394,0,3919.672497913665,8.04631252831815,0
13.2838657892037,8,0,4985.925857745237,1,62.4609904628509,4.983893634343898,1
13.515878040252662,0,0,2797.5011283082777,1,3811.830572943645,5.367400681083594,0
15.935747537455164,0,0,1609.2049524165877,0,4467.589424002732,8.00118466073683,0
18.15228334306654,1,1,1104.456072894242,1,2169.8712060752896,4.441269979554651,1
24.396301986563365,2,0,1755.8500687593782,0,2682.356940758013,4.988146107906231,0
12.907508707529884,1,0,1865.8037024289563,0,2390.1471291620924,4.3857142189266,0
8.07391182353115,2,0,348.22482023118505,0,1952.1510069309597,4.30606463749552,0
19.879654869217593,0,0,1851.023126136732,1,4438.2484314980975,5.7335191921131345,0
6.770806281551856,2,0,2323.8714060974285,1,4470.728218243253,8.279195000510356,0
10.974285517640903,0,0,3615.075072432829,0,1685.7236595612574,4.255914807303093,0
1.9614095335566488,2,1,3285.363776184432,1,3079.198072533343,5.718292484839631,1
0.6337685853864378,0,0,3545.2844478696256,0,4635.268735107862,7.036545928983408,0
24.066210366948127,2,0,46.77659097490121,1,4810.6719097173445,3.4249550167328953,0
20.899503012805145,0,1,1092.2486609047776,1,2549.7056117060174,3.497705244121533,1
17.399355152342448,1,0,3310.113020557283,0,2269.5957783687904,9.400718143211094,0
10.223823610356748,0,0,2422.526894057837,0,1400.6846364833436,7.511811159979797,0
4.332358001771144,1,0,31.540810963388,0,4794.770647220146,6.19468008600978,0
3.9109260667771513,0,0,4023.4507389469527,0,722.6433793196081,6.8294804897855075,0
6.256072454114883,0,0,3865.1838185852353,0,2903.349584478148,1.2636949879307653,0
13.730666617653013,0,1,2744.3537191528453,0,1419.925834918008,6.562926690055272,1
17.86489806750156,0,0,336.98431225247924,1,1402.2513688355052,5.585579859017817,0
16.504934417943282,2,0,3833.74267241526,0,2030.7932510071805,5.911747118014921,0
6.998347423648571,0,0,2920.649370718163,0,4993.9767497201165,4.234814441477354,0
23.871632016579852,24,0,3910.890085904006,1,284.2818711307121,1.733265079416477,1
18.447422917394213,0,1,3759.9762270172228,1,2896.923672835622,2.74005310250847,1
13.858851312785017,0,0,4015.9953494293964,0,422.0350685960331,9.556702418914046,0
15.293018655858805,1,0,2592.450291691101,1,781.0589416526897,4.678296060438406,0
10.490001560694747,1,0,705.9209683766073,0,2203.4190794467645,5.200148402477778,0
6.193274737528936,0,0,3357.431579531545,1,2557.196055418742,1.474388108680951,0
8.899316966281539,0,0,3104.266556334593,0,1301.3741177389747,1.3380960658958254,0
18.946152761609227,1,0,3712.5546700594405,0,1589.1210830633368,7.454633023420819,0
0.3598372157438967,0,0,853.5556252234229,0,443.96543107710596,5.842851977090001,0
2.901816012672906,24,0,978.9011235019447,0,1523.06672138281,5.5783538579464,1
1.1500660505438187,24,0,4452.595538510545,0,4833.126612508915,3.1881207738040183,1
1.0182200579742533,1,0,3751.1391032680935,0,4724.0898345456835,7.7027565846693005,0
